Job_position,Company,Location,requirements,posting_frequency,min_sal,max_sal,avg_yearly_sal,monthly_sal,job_title,jr,na,senior,State,job_openings,job_descr_len,redux,net,js,server,css,sql,angular,java,stack,testing,javascript,python,c++,ai,rest,app,react,nodejs,php,ui,database,mvc,ux,unity,html,mobile,mysql,flutter,graphic,apis,cloud,debugging,food,architecture,b2b,healthcare,security,pwas,version,typescript,ios,game,mongo,oops,restful,financial,jquery,iot,bootstrap,freelance,word,aws,git,ruby
na,Infosys Limited,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Daga Elecmatics LLP,"Jaipur, Rajasthan",azure,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Rajasthan,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Bidya 2nd Sale Private Limited,"Delhi, Delhi",na,1.0,168000.0,168000.0,168000.0,14000.0,na,0,1,0,Delhi,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,AI Engineer,"Mangalore, Karnataka",na,1.0,204000.0,300000.0,252000.0,21000.0,na,0,1,0,Karnataka,2,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Accenture,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,8,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,legatohealth.com,India,na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,India,2,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salesforce,ChargePoint,"Gurgaon, Haryana",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Haryana,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
excel,ICHHAPURTI.COM,"Gurgaon, Haryana",na,1.0,480000.0,480000.0,480000.0,40000.0,na,0,1,0,Haryana,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net,DigiXhub,Remote,na,1.0,300000.0,700000.0,500000.0,41666.66666666666,na,0,1,0,Remote,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Upperthrust Technologies,"Pune, Maharashtra",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ios,Skoruz,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Hatch,"Gurgaon, Haryana",na,1.0,0.0,0.0,0.0,0.0,senior,0,0,1,Haryana,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,Hewlett Packard Enterprise,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Initial Management Services,"New Delhi, Delhi",na,1.0,400000.0,1000000.0,700000.0,58333.33333333334,na,0,1,0,Delhi,1,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python,Limbic Technologies,"Bhopal, Madhya Pradesh",database,1.0,60000.0,120000.0,90000.0,7500.0,na,0,1,0,Madhya Pradesh,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asp net,A Prestigious client of Destiny HR Group Services,"Moti Nagar, Delhi",net c#,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Delhi,2,153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Ampexcel Technologies,"Noida, Uttar Pradesh",na,1.0,144000.0,240000.0,192000.0,16000.0,na,0,1,0,Uttar Pradesh,2,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Innovacer,"Noida, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,ITAdministrator,"Mumbai, Maharashtra",na,1.0,168000.0,360000.0,264000.0,22000.0,na,0,1,0,Maharashtra,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
api,Dreamwares IT Solutions LLP,"Nashik, Maharashtra",api,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
database,Orasol Info Technologies,"Agra, Uttar Pradesh",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net,Mansha Solutions,"Kalkaji Devi, Delhi",na,1.0,700000.0,700000.0,700000.0,58333.33333333334,na,0,1,0,Delhi,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Inspire Global Solutions,"Chennai, Tamil Nadu",na,1.0,240000.0,360000.0,300000.0,25000.0,na,0,1,0,Tamil Nadu,2,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ui,BirlaSoft,"Hinjawadi, Pune, Maharashtra",ui sql,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Pune,2,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,skilora,Remote,na,1.0,0.0,0.0,0.0,0.0,jr,1,0,0,Remote,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,codesouq,"Kochi, Kerala",na,1.0,180000.0,240000.0,210000.0,17500.0,na,0,1,0,Kerala,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net,Ocrex Enterprises Private ltd,"Mohali, Punjab",c# c#,1.0,480000.0,480000.0,480000.0,40000.0,na,0,1,0,Punjab,1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Standard Chartered,"Chennai, Tamil Nadu",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Tamil Nadu,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,Techlify Inc,Remote,stack,1.0,900000.0,1200000.0,1050000.0,87500.0,na,0,1,0,Remote,1,156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack angular java,SmarTECHS,"Bengaluru, Karnataka",angular stack java rest api,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,154,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,RentPERKS Property Management,"Bengaluru, Karnataka",na,1.0,840000.0,840000.0,840000.0,70000.0,na,0,1,0,Karnataka,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net,ASAG AndroApps Technology Pvt.Ltd,"Bengaluru, Karnataka",na,1.0,500000.0,500000.0,500000.0,41666.66666666666,na,0,1,0,Karnataka,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Envelor Corporation,"Noida, Uttar Pradesh",jquery js,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Uttar Pradesh,1,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
na,Dell Technologies,"Bengaluru, Karnataka",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Karnataka,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular js html css,Holmium Technologies Pvt. Ltd.,"Noida, Uttar Pradesh",na,1.0,150000.0,200000.0,175000.0,14583.333333333336,na,0,1,0,Uttar Pradesh,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
js,Lotus Interworks Inc,Remote,na,1.0,0.0,0.0,0.0,0.0,senior,0,0,1,Remote,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net,Origami Software Pvt Ltd,"Bengaluru, Karnataka",na,1.0,526900.0,1756460.0,1141680.0,95140.0,senior,0,0,1,Karnataka,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Booster Technologies,"Zirakpur, Punjab",na,1.0,360000.0,360000.0,360000.0,30000.0,na,0,1,0,Punjab,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Enigma Tech,"Goa, Goa",na,123.0,198336.0,716388.0,457362.0,38113.5,na,0,1,0,Goa,2,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,SpiderOrb Pvt. Ltd,"Mohali, Punjab",stack python,1.0,167004.0,641976.0,404490.0,33707.5,na,0,1,0,Punjab,1,157,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Arizon Systems,Remote,ai,1.0,900000.0,900000.0,900000.0,75000.0,na,0,1,0,Remote,1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
react mobile app,LaakBot Software and Services Limited,"Chennai, Tamil Nadu",react mobile,1.0,540000.0,600000.0,570000.0,47500.0,na,0,1,0,Tamil Nadu,1,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reactjs,Infinite blue Pvt Ltd,"Gachibowli, Hyderabad, Telangana",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Hyderabad,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Giift Plus India Pte Ltd (Giift),"Mumbai, Maharashtra",na,1.0,240000.0,240000.0,240000.0,20000.0,na,0,1,0,Maharashtra,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mobile,LearnQ.ai,"Bengaluru, Karnataka",mobile app,1272.0,600000.0,600000.0,600000.0,50000.0,na,0,1,0,Karnataka,5,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,AllianceTech,Remote,na,1.0,700000.0,700000.0,700000.0,58333.33333333334,na,0,1,0,Remote,2,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,AllianceTech,Remote,na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Remote,2,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
html css,Interstellar Consulting GmBH,"Bengaluru, Karnataka",stack php,1.0,288000.0,384000.0,336000.0,28000.0,na,0,1,0,Karnataka,1,156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php mysql,Hal Simplify Solution,"Chennai, Tamil Nadu",database,1.0,350000.0,500000.0,425000.0,35416.666666666664,na,0,1,0,Tamil Nadu,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,"Madison(China)Industrial Co.,Limited","Bengaluru, Karnataka",na,1.0,480000.0,1080000.0,780000.0,65000.0,na,0,1,0,Karnataka,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Alcor Solutions Inc.,"Noida, Uttar Pradesh",na,1.0,754564.0,1295885.0,1025224.5,85435.375,senior,0,0,1,Uttar Pradesh,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Zaveri Bros Diamonds and Gold Pvt Ltd,"Coimbatore, Tamil Nadu",app,1.0,60000.0,120000.0,90000.0,7500.0,na,0,1,0,Tamil Nadu,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,RishiRaj Media,"Mehrauli, Delhi, Delhi",security,1.0,300000.0,360000.0,330000.0,27500.0,na,0,1,0,Delhi,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Abhinav IT Solutions Pvt Ltd,"Pune, Maharashtra",mobile,1.0,144000.0,180000.0,162000.0,13500.0,na,0,1,0,Maharashtra,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,LearnQ.ai,"Bengaluru, Karnataka",na,1272.0,550000.0,550000.0,550000.0,45833.33333333334,na,0,1,0,Karnataka,5,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,DevCool Inc.,"Pune, Maharashtra",cloud,841.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,2,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,BMC Software,"Pune, Maharashtra",na,1431.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,4,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Solomons International,"Hyderabad, Telangana",na,1.0,0.0,0.0,0.0,0.0,na,0,1,0,Telangana,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Metric Tree Labs,"Ernakulam, Kerala",na,751.0,360000.0,420000.0,390000.0,32500.0,na,0,1,0,Kerala,2,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,SL Technology,"Mumbai, Maharashtra",na,623.0,780000.0,900000.0,840000.0,70000.0,na,0,1,0,Maharashtra,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,N2R TECHNOLOGIES,"Noida, Uttar Pradesh",mvc,766.0,300000.0,540096.0,420048.0,35004.0,na,0,1,0,Uttar Pradesh,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,Esthetic Insights Pvt. Ltd.,"Hyderabad, Telangana",na,1417.0,720000.0,1200000.0,960000.0,80000.0,na,0,1,0,Telangana,2,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular,Sparsh Technologies,"Nagpur, Maharashtra",na,1417.0,300000.0,600000.0,450000.0,37500.0,na,0,1,0,Maharashtra,2,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asp net mvc,Cadvil Technologies Pvt Ltd,"Kadavanthara, Kerala",na,1417.0,240000.0,440000.0,340000.0,28333.33333333333,na,0,1,0,Kerala,2,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flutter,Cliffex,"Delhi, Delhi",server app,1416.0,144000.0,600000.0,372000.0,31000.0,na,0,1,0,Delhi,3,154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php,Development Logics,"Noida, Uttar Pradesh",php,1192.0,300000.0,480000.0,390000.0,32500.0,na,0,1,0,Uttar Pradesh,2,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular react js,Minmegam Internet Services,"Coimbatore, Tamil Nadu",js react,402.0,180000.0,300000.0,240000.0,20000.0,na,0,1,0,Tamil Nadu,1,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Designfort Software House LLC,"Kochi, Kerala",na,1416.0,300000.0,600000.0,450000.0,37500.0,na,0,1,0,Kerala,2,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular,Sagacity Softwares pvt. ltd.,"Pune, Maharashtra",na,1416.0,0.0,0.0,0.0,0.0,na,0,1,0,Maharashtra,2,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angular,Manappuram Finance Limited,"Trichur, Kerala",css stack php,1194.0,250000.0,600000.0,425000.0,35416.666666666664,na,0,1,0,Kerala,4,161,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xamarin,sensussoft software pvt ltd,"Surat, Gujarat",na,232.0,420000.0,420000.0,420000.0,35000.0,na,0,1,0,Gujarat,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
net,Manappuram Finance Limited,"Trichur, Kerala",sql c#,1194.0,250000.0,650000.0,450000.0,37500.0,na,0,1,0,Kerala,4,161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,Manappuram Finance Limited,"Trichur, Kerala",flutter,1194.0,240000.0,480000.0,360000.0,30000.0,na,0,1,0,Kerala,4,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,Solvencia Technologies Pvt Ltd,"Hyderabad, Telangana",stack,861.0,600000.0,900000.0,750000.0,62500.0,na,0,1,0,Telangana,1,161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack react,TaskPro Services,"Navi Mumbai, Maharashtra",react redux nodejs,1416.0,300000.0,1020000.0,660000.0,55000.0,na,0,1,0,Maharashtra,2,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java,New York Technology Partners,"Bengaluru, Karnataka",na,671.0,1500000.0,1700000.0,1600000.0,133333.33333333337,na,0,1,0,Karnataka,1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
